id,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
7CWaWEdhygdl01s1njRd3S,1,1,4,0.0061,0.485,0.917,5.73e-06,0.438,-3.273,0.252,0.212,150.041,211800
47kaGsC8ILxVeXOAROmsSQ,1,1,4,0.0061,0.485,0.917,5.73e-06,0.438,-3.273,0.252,0.212,150.041,211800
1noM3GYbeqZtMdaFNEGGij,9,0,4,0.00139,0.612,0.966,0.0097,0.353,-1.396,0.109,0.166,149.992,244804
5hdxBEQpWJ6HqYE0O6YdII,11,1,4,0.0135,0.478,0.929,0.118,0.144,-5.345,0.0618,0.196,74.945,264228
5ti5Y7tpxdaXNr29cpK71T,1,0,4,0.0803,0.633,0.938,0.0,0.359,-5.258,0.156,0.062,150.007,216875
7fwcGXh5QuiqxNlnIIi6OY,1,0,4,0.0803,0.633,0.938,0.0,0.359,-5.258,0.156,0.062,150.007,216875
0ayNkhxtNb8vVWCM03tbNe,1,0,4,0.0803,0.633,0.938,0.0,0.359,-5.258,0.156,0.062,150.007,216875
01Vxfywcwzb9s34JiF2KRn,11,1,4,0.0135,0.478,0.929,0.118,0.144,-5.345,0.0618,0.196,74.945,264228
1ZRS1qyebTf7yfiwUnIhgN,1,1,4,0.0069,0.383,0.939,2.82e-05,0.665,-3.571,0.263,0.213,150.175,185612
2jAc5nQgWLHWIhHCmxYJd3,8,1,4,0.00069,0.458,0.968,0.000819,0.324,-3.921,0.491,0.0941,150.136,266600
1eLdw1F03SnIlUxfEKIqaM,11,1,4,0.0135,0.478,0.929,0.118,0.144,-5.345,0.0618,0.196,74.945,264228
18aPXCW5Q8RBZ3tJdlOipT,8,1,4,0.00069,0.458,0.968,0.000819,0.324,-3.921,0.491,0.0941,150.136,266600
1wZbdL1teb5C1kcNGRlwYa,8,1,4,0.00069,0.458,0.968,0.000819,0.324,-3.921,0.491,0.0941,150.136,266600
5kPXrbWkvyy2ZqWGcxThua,1,0,4,0.0803,0.633,0.938,0.0,0.359,-5.258,0.156,0.062,150.007,216875
0IKGfVD2QbQAXOUtm7PTpG,8,1,4,0.00069,0.458,0.968,0.000819,0.324,-3.921,0.491,0.0941,150.136,266600
2bgozESuC2aiZxQqT6Qqbz,1,1,4,0.0069,0.383,0.939,2.82e-05,0.665,-3.571,0.263,0.213,150.175,185612
7c6zYevehr2Ezq3NvVwNat,1,1,4,0.0061,0.485,0.917,5.73e-06,0.438,-3.273,0.252,0.212,150.041,211800
4j0eUoG01rWZomTOoTsGoA,9,0,3,0.00232,0.296,0.943,0.367,0.403,-4.784,0.17,0.0846,150.199,202533
25bzEUk2BwrNuizSo2sizE,10,0,4,0.667,0.846,0.328,0.0,0.118,-8.805,0.447,0.239,94.887,133303
4TJoQCMi8sw32NkTvQcLAN,10,0,4,0.0231,0.592,0.938,3.55e-05,0.184,-3.996,0.143,0.157,150.022,243217
2tPieccf1mNBlsdIcWZcTw,9,0,4,0.00315,0.292,0.938,0.433,0.39,-5.008,0.185,0.102,152.012,203067
2cHygMOEMeFLwOglyJktYK,9,0,4,0.00322,0.288,0.937,0.43,0.39,-5.008,0.19,0.0935,153.95,203067
3p4Qqp3jqQeA8Gc0jk1q6o,9,0,4,0.00315,0.292,0.938,0.433,0.39,-5.008,0.185,0.102,152.012,203067
3umPEZ13Zrf0Vk9jv6PY2k,9,0,4,0.00315,0.292,0.938,0.433,0.39,-5.008,0.185,0.102,152.012,203067
5xhtFVuW0muAjeQGpREzyv,9,0,4,0.00322,0.288,0.937,0.43,0.39,-5.008,0.19,0.0935,153.95,203067
1wtuKTqvVv28u9ep32yxdX,9,0,4,0.00315,0.292,0.938,0.433,0.39,-5.008,0.185,0.102,152.012,203067
5dh1hVcgQCEAhcywmIhJjt,1,1,4,0.0401,0.592,0.889,0.0222,0.166,-4.183,0.033,0.548,136.045,374131
0i7eu7rzqSfijR3ISeN5u5,10,1,4,0.000506,0.47,0.774,0.922,0.206,-12.754,0.0425,0.321,99.986,310400
0LDBS222g6AKAx2e5qeqNO,5,0,4,0.0144,0.504,0.725,0.91,0.142,-12.449,0.0552,0.181,120.025,460000
6pA7Ll2i7SdKfHzImvwTy5,1,1,4,0.0006,0.446,0.914,0.000423,0.348,-6.886,0.134,0.0688,149.887,245110
6IxQRPZNIAPyH6G872k5xX,1,1,4,0.0006,0.446,0.914,0.000423,0.348,-6.886,0.134,0.0688,149.887,245110
3h4f0y2X9LieGY2o7RXK3T,3,1,4,0.00571,0.259,0.445,0.00257,0.386,-15.92,0.0351,0.176,99.756,349347
6YmNWgbvfOnZjoHgoLPpUg,1,1,4,0.0006,0.446,0.914,0.000423,0.348,-6.886,0.134,0.0688,149.887,245110
6bbL6yS14chvQkyvDIxYdA,3,1,4,0.235,0.496,0.667,0.00208,0.356,-7.042,0.0435,0.274,100.045,344240
0V3HOWhUaSJ6J5n8XxLvVT,1,1,4,0.0006,0.446,0.914,0.000423,0.348,-6.886,0.134,0.0688,149.887,245110
5uF8yVamsX4A1RSyBa5avQ,1,1,4,0.0006,0.446,0.914,0.000423,0.348,-6.886,0.134,0.0688,149.887,245110
3K4dASevmelNeHj9tqNizV,7,1,4,0.0441,0.783,0.485,0.872,0.07,-17.272,0.121,0.203,127.971,259004
0NhAsScnCLmeRjxyUHb2e0,1,1,4,0.0006,0.446,0.914,0.000423,0.348,-6.886,0.134,0.0688,149.887,245110
1E6LJzuDzjYJDsPy2OmbEl,1,1,4,0.019,0.742,0.885,0.000127,0.313,-4.537,0.227,0.634,95.005,165250
4GxSFL9XwItjTZ1rGVjwQb,1,1,4,0.0172,0.74,0.861,0.0,0.823,-7.414,0.373,0.647,82.183,185687
5PwxqqBcMQeBkgp44zM3VE,1,1,4,0.0324,0.484,0.636,0.0,0.155,-9.303,0.377,0.347,85.883,216929
7pOOHR0MNfwnLMsCr45okv,1,0,4,0.00139,0.882,0.822,0.000143,0.705,-5.0,0.153,0.519,96.998,227719
5JAlsxC3bvc0NdoGhkd4OP,6,1,4,0.00151,0.635,0.859,0.00545,0.0895,-3.285,0.312,0.488,149.796,267200
0sIt2GqJQ8s2CF27INgktz,6,1,4,0.179,0.694,0.943,0.00337,0.0797,-2.083,0.255,0.666,90.019,289010
0I1vvjmScCDgs0ZoYi3VXs,7,1,4,0.0111,0.59,0.765,0.0,0.135,-8.404,0.332,0.623,81.062,207593
3pfwo4xOVbZG07YYEZoSlj,5,1,4,0.0657,0.771,0.98,1.83e-05,0.0902,-6.197,0.337,0.343,139.959,196071
0XOcOeONANj8olXF0eJRZW,1,0,4,0.00396,0.609,0.875,0.0,0.0921,-8.174,0.399,0.576,100.098,188853
43UDGoct2tPUgXWTk4uf3d,1,1,4,0.00717,0.691,0.9,4.5e-05,0.283,-3.054,0.31,0.674,85.276,271999
77YsomrtvxJjPQNRaUlht0,11,0,4,0.00503,0.734,0.873,0.0,0.401,-2.309,0.284,0.691,85.926,211441
1aQ1lQm8cunmK7U5Pp4zOk,1,1,4,0.18,0.644,0.984,1.79e-06,0.227,-1.009,0.138,0.319,97.458,214154
3WxeSLyttlpBya95v5n3eB,8,1,4,0.00777,0.722,0.838,0.0,0.213,-4.031,0.348,0.256,91.012,312000
35sUKdOH5q4jWoEQZyleuo,1,1,4,0.00132,0.569,0.866,0.0,0.16,-2.704,0.172,0.168,86.06,223256
6VNUV9fR5D7atZDv3gTDkv,7,1,4,0.0108,0.643,0.932,0.0,0.245,-4.299,0.33,0.559,94.992,268973
0w7jJYS0oZFnCewO7HugDo,2,1,4,0.0889,0.466,0.756,0.0,0.125,-6.619,0.426,0.541,170.69,194625
6FgkUwT9PSsKBP58mIKw4N,2,1,4,0.043,0.745,0.847,0.0,0.473,-4.153,0.0739,0.463,110.001,304158
3fkz035L3gMVOq67uSQsUN,6,1,5,0.0269,0.531,0.681,2.51e-05,0.562,-5.259,0.441,0.289,130.687,219093
5NWb2Ef0oOW3YO66DBC1yg,11,1,4,0.00485,0.648,0.987,0.0775,0.173,-3.315,0.145,0.644,160.068,216000
79pPSp65T0yl1gVzA2U791,1,1,4,0.0819,0.577,0.659,0.0,0.0721,-7.872,0.328,0.695,90.42,195195
1iSNdBiJYUJLMMShSXBk9a,9,1,4,0.0633,0.681,0.674,0.00911,0.223,-5.302,0.201,0.176,130.082,192001
4oEy3ymKzUpfLiTGHl2B2v,11,0,4,0.0596,0.68,0.783,0.0,0.0875,-6.738,0.273,0.362,142.109,223099
4APol6Lk8R8H3kjP6rtmMp,2,1,4,0.0968,0.795,0.833,0.0,0.326,-4.604,0.323,0.413,95.987,181000
5crSKkMU5moSVnq6JWktPF,2,1,4,0.03,0.66,0.817,0.0,0.373,-3.438,0.316,0.484,86.021,207216
3JqchG1xfmreSWvQZ5LHMq,7,1,4,0.103,0.641,0.973,0.0,0.409,-2.991,0.372,0.772,86.97,235915
3IcTgF7hR2BLoqslxb036u,11,1,4,0.0752,0.86,0.853,0.0,0.0995,-4.459,0.405,0.849,158.052,243103
4s8OKYwasOLTpoqV2rNVYM,1,1,4,0.0181,0.848,0.655,0.0,0.107,-5.807,0.395,0.637,156.141,246390
0WH5ePGTyegKPYb1rhRKXr,0,1,4,0.0122,0.649,0.828,0.0,0.306,-6.735,0.328,0.371,140.038,261333
4VE3E14CojwQcdvuaiZ0pH,1,1,4,0.0137,0.75,0.796,0.0,0.199,-3.738,0.323,0.408,93.113,218001
38RzDmCsxGrlotnzCR7OVr,6,1,4,0.179,0.694,0.943,0.00337,0.0797,-2.083,0.255,0.666,90.019,289010
76c1AuZodByXM3X2k48wju,7,1,4,0.00173,0.42,0.901,0.0,0.366,-3.857,0.0955,0.74,145.965,250320
5HHR8lHtLowKzMavnA6GyW,6,0,4,0.000184,0.431,0.95,0.0402,0.175,-4.979,0.147,0.651,184.615,92107
1NB6fJTRgBtEg82QIP0prj,1,1,4,0.276,0.633,0.801,0.0,0.0968,-5.198,0.267,0.922,82.957,201587
0YqKmEpcCHli1AFNCrNte2,11,0,4,0.0215,0.693,0.85,0.00266,0.192,-3.436,0.0405,0.237,98.09,220421
0vnB4ndeOhdawQjhZyU0gR,6,0,4,0.0323,0.708,0.512,5.23e-05,0.106,-10.554,0.071,0.184,129.969,196000
40WGGRjVVjpSe3O7GKX8Tj,1,1,4,0.0171,0.766,0.657,0.0,0.714,-5.55,0.0911,0.232,120.026,191060
36ryRkZ5JO9pVmgBQRrHp9,8,1,4,0.0834,0.832,0.562,0.0,0.0901,-7.742,0.401,0.242,139.986,206143
2QdadVGqkAGPGJMnJWHIcR,9,0,3,0.00117,0.264,0.801,0.00166,0.133,-13.184,0.0649,0.527,98.726,409467
3IUl8yxy7IZFEHwmdjZNvk,0,1,4,0.00902,0.773,0.689,0.515,0.588,-5.52,0.0695,0.694,99.995,242467
6NvSxE4pfP7TcD1OhGgaZW,1,1,4,0.0123,0.87,0.578,0.0,0.0529,-8.526,0.125,0.506,148.007,260453
3rOxgWzyypJIRFCDZHLFIS,5,0,4,0.315,0.489,0.732,0.0,0.148,-5.823,0.351,0.444,138.361,382962
1xhe1Vf7AY0AMxBpLAmcyi,9,1,4,0.617,0.761,0.502,0.0,0.162,-10.928,0.316,0.918,72.026,109875
3d6Vw8ilzo2lft90F2FD4Y,3,0,4,0.00132,0.506,0.683,0.000393,0.0511,-6.021,0.0401,0.746,204.19,207133
4bACPr2J3ayQEQgiKvvDzn,9,1,4,0.947,0.55,0.131,0.000186,0.235,-24.231,0.571,0.453,88.391,179747
12PNUTKhfwR8acdU7BjiXC,0,0,4,0.309,0.622,0.709,6.38e-06,0.163,-5.061,0.0513,0.488,160.03,250684
2nIGf8RGZQ4TfjkYkxBtNf,2,0,4,0.0103,0.823,0.596,8.26e-06,0.0799,-7.745,0.31,0.83,133.89,284040
73ZDhwvmEM72Xk7qmiJj8f,10,0,4,0.146,0.87,0.775,0.0,0.0806,-3.49,0.0499,0.387,113.946,336893
5itdalOWFWbF6aVdWJ3ega,0,1,4,0.0257,0.767,0.787,3.07e-05,0.23,-3.572,0.0749,0.549,105.003,166991
5HYJkh0ydBB3vfgw6WMsGs,6,0,3,0.000932,0.387,0.565,0.51,0.274,-5.441,0.0289,0.205,143.741,355907
6DyK4Jj7jthpl0UBH47UOv,9,1,4,0.0016,0.493,0.688,0.0,0.131,-3.204,0.0945,0.121,135.107,357240
1oTkYiSmKUDvpL12Jwwcme,11,0,4,0.27,0.726,0.869,0.0,0.0766,-4.503,0.283,0.666,92.2,263267
3mF0J8HwDt9WOYaFtdOPFQ,9,1,4,0.0651,0.638,0.898,0.0,0.102,-5.731,0.193,0.909,181.969,253520
0AU50oV3ypRPSxXqpmFGSd,1,1,4,0.0516,0.658,0.83,0.0,0.282,-4.566,0.078,0.479,120.944,306560
4Lr5tbrgEAoLb8CPm8yMq0,1,0,4,0.15,0.833,0.621,0.0,0.0781,-6.16,0.282,0.328,131.149,276063
2veguFezRMkboJqtctEI8B,11,0,4,0.0219,0.341,0.941,0.0147,0.0606,-4.077,0.0727,0.179,90.024,218681
2YzvqgbG4VZpmoGZpBTQOF,10,0,4,0.0814,0.784,0.583,0.0,0.136,-8.691,0.339,0.418,109.239,258547
0sFs1BgewdVt2DYI8ptW1x,2,0,4,0.0103,0.823,0.596,8.26e-06,0.0799,-7.745,0.31,0.83,133.89,284040
0KLNSdTBonIM4wBN6Qt3bs,11,0,4,0.298,0.686,0.724,2.15e-06,0.131,-7.201,0.287,0.459,80.573,185190
1k3lVF4bBlkkhvCguZATqF,2,1,4,0.00332,0.614,0.837,0.0,0.855,-5.053,0.346,0.293,144.873,244453
67o8LZNREdhWrIcTpYRnBt,8,0,4,0.0181,0.567,0.964,0.0,0.2,-3.326,0.174,0.543,101.998,173518
6P2DkA1bq45otyGQ4qHb4u,9,1,4,1.72e-05,0.383,0.725,0.576,0.106,-4.559,0.0386,0.155,121.035,260733
30ry8iCtVMgnO7rqcexrt1,1,1,4,0.0317,0.878,0.542,0.0,0.103,-5.813,0.0632,0.137,97.994,137160
2H8PjRk7hy7yzox76jtWFN,0,1,4,0.0405,0.854,0.648,0.0,0.18,-6.944,0.0913,0.5,91.99,221760
5E6hN1vTuBXbDHrWR0IgRe,7,1,4,0.00901,0.714,0.686,2.97e-06,0.371,-5.581,0.0653,0.776,180.145,216520
4PEdxcK7pPL6TWM0lUSh5K,8,0,4,0.0233,0.628,0.843,0.842,0.18,-7.2,0.0432,0.149,94.383,205550
1u2knyypRoEYh9bNITYZOX,2,1,4,8.22e-05,0.527,0.871,8.04e-06,0.0943,-5.446,0.0393,0.342,85.037,273627
1lfV8p3Q8w1AB1lDQbUL5c,1,1,4,0.135,0.956,0.48,0.0,0.104,-7.474,0.269,0.849,126.929,181658
6MYDAkR06a6OwQb9hIXO9R,6,1,4,0.00388,0.554,0.992,0.00033,0.0347,-4.091,0.144,0.113,137.98,277667
5cg6PKacsxvZeia2xSJ47G,2,1,3,0.709,0.523,0.489,0.025,0.125,-8.219,0.0255,0.385,106.467,194453
4bSHdFCrGLDi4iwgYKHSq1,10,0,4,0.00887,0.512,0.738,0.0,0.21,-5.168,0.199,0.432,76.214,168158
52PAabz6MCS7xmPmpm6vKq,8,1,4,0.67,0.621,0.923,0.0,0.0922,-5.267,0.38,0.544,78.262,329307
6L60miXuc3jJtc0w1yCNAF,6,0,4,0.0334,0.708,0.512,5.02e-05,0.106,-10.554,0.0711,0.184,129.966,196000
6KGM9gec15z4PBrAbbvO9G,11,1,4,0.0765,0.939,0.712,0.0,0.265,-6.582,0.365,0.628,137.07,133139
7eKOmTHKNwDMokK8iCvf1i,2,1,4,0.0523,0.878,0.65,0.000345,0.136,-8.139,0.0445,0.37,136.012,176471
6DIzCrGudwFRFi8NbYeQ9E,2,1,4,0.137,0.687,0.632,0.0,0.311,-7.024,0.31,0.323,86.039,295835
0ts7LeChAyvgM5RND8EQS6,9,1,4,2.35e-05,0.558,0.831,0.279,0.132,-5.664,0.0346,0.543,133.042,219467
22u0Km5RIrBQkRXcRKXuVp,2,1,4,0.00229,0.405,0.624,0.474,0.159,-7.566,0.0318,0.232,110.094,323000
5yVIUDoRLABwPmtaqAkGrZ,2,1,4,0.0535,0.857,0.527,0.0,0.1,-7.432,0.0875,0.224,118.282,208253
4nyPkoIKRNq4x0OU8m03Yr,7,1,4,0.0193,0.949,0.538,0.0,0.316,-7.751,0.418,0.238,132.97,209343
1iHqWpiDOtqokGsKi0aQB6,6,0,4,0.0373,0.621,0.617,0.0,0.154,-6.355,0.445,0.169,72.147,274040
06RgnBCSe5je1Ct9cKOUDA,8,1,4,0.00322,0.455,0.916,0.00382,0.0753,-4.5,0.12,0.251,75.954,225633
06OKdWI1RllFElog1bdmws,3,1,4,0.0386,0.576,0.889,0.0,0.204,-4.588,0.362,0.447,83.08,230880
5wElWRFQIzeE1YBe1gTIxp,6,1,4,0.459,0.735,0.829,0.928,0.103,-8.063,0.0379,0.749,123.019,509227
63zl4sbpsmTdH1bidD1AdG,8,1,4,0.98,0.207,0.0729,0.00563,0.119,-18.635,0.0428,0.0828,84.057,168733
1kzKtfYHRxLLOuIorOh3Iq,4,0,4,0.241,0.586,0.565,0.0,0.496,-11.132,0.286,0.294,75.065,365187
5Nbvno0dPRB3gYRB1UKuBw,11,0,4,0.451,0.59,0.733,0.0,0.107,-8.5,0.428,0.476,168.486,197240
1hMUlF83jATWSdMyWTEZKH,7,0,1,0.0971,0.562,0.707,0.0,0.158,-7.754,0.376,0.35,130.518,197143
57sRxGr0nFB2HvxYQuuEqY,10,0,4,0.39,0.68,0.669,0.0,0.187,-4.845,0.229,0.835,89.706,204000
5sC1qAXa2if8zIHrYJp6Jy,10,0,4,0.122,0.889,0.148,0.714,0.113,-19.278,0.305,0.458,93.124,331293
3sOHTlXzEiMktiWv2RnjEw,0,1,4,0.128,0.722,0.886,0.0,0.401,-6.391,0.335,0.781,88.015,187159
6EHJN9Wgpsnt8s4qy0QR7f,8,0,4,0.00345,0.786,0.783,0.0,0.0505,-6.075,0.269,0.579,116.888,158003
2RaxMFMs6ObG42towVttkx,9,1,4,0.0851,0.829,0.396,0.0,0.475,-9.327,0.422,0.658,99.9,343824
3BvFkQjh3KYmRb3OWrCKOt,1,1,4,0.027,0.817,0.845,5e-06,0.159,-5.596,0.249,0.357,154.785,272840
1ZdDZciv5UmsmXaZcg8eKb,8,1,4,0.0925,0.833,0.706,3.44e-06,0.47,-5.986,0.284,0.353,121.939,177078
2fk6kZllqMnyXaIxCfHOgW,9,0,4,0.0344,0.732,0.678,0.0,0.128,-7.034,0.179,0.384,91.5,189015
2gLyZC7Pqo739qy5TrEjCJ,6,0,4,0.000628,0.366,0.664,2.19e-05,0.322,-11.117,0.12,0.704,101.177,328693
4IjGAuslJHu49jXu6V3jwJ,7,1,4,0.086,0.724,0.763,0.0,0.0933,-6.629,0.447,0.815,144.965,122483
0aMAorJKcuAlbbbqfYSFTI,2,1,4,0.249,0.635,0.593,0.0,0.609,-7.199,0.21,0.409,131.337,243133
4Xq8fPbkEcmBT5jMBn7iu7,11,1,4,0.165,0.628,0.75,0.0,0.069,-5.021,0.343,0.663,75.659,208180
49PE57nwv3fGGnPPKUBCww,9,1,4,0.137,0.977,0.36,2.07e-06,0.0834,-11.671,0.137,0.424,122.054,231210
6lFQwXzCWt5PiAXNKwJzwL,11,1,4,0.00313,0.442,0.533,0.691,0.102,-9.061,0.0336,0.165,110.01,359000
1IXXBfvnW51iW2K9SouZu8,1,1,4,0.321,0.673,0.882,0.0,0.0903,-5.792,0.318,0.537,82.392,233173
1iXlOa7uJ4Gnbhj8VDdevL,8,1,4,0.00898,0.774,0.686,0.472,0.579,-5.524,0.0719,0.684,99.986,242440
6S3CNnj36eIsU5HJ7SY4f1,8,1,4,0.0315,0.713,0.864,0.0,0.946,-7.512,0.436,0.226,111.588,252375
6Wp2QyMVNYJCIZHbKsw522,8,1,3,0.0046,0.476,0.927,2.09e-05,0.0809,-4.357,0.0837,0.43,98.586,136497
7eVDYRbLzT31SjfqQWYAxr,11,1,4,0.00152,0.421,0.798,0.666,0.682,-8.125,0.0466,0.239,119.843,399000
74GRXRiQxjnOWJAfb0OA7A,6,0,4,0.000184,0.431,0.95,0.0402,0.175,-4.979,0.147,0.651,184.615,92107
538zQrRrLGMEvBA18XSXoI,5,0,4,0.132,0.463,0.784,0.0,0.534,-4.875,0.465,0.45,176.7,373928
703YDyrFIqIym6bpdvdA48,11,0,4,0.00306,0.519,0.977,0.0,0.211,-5.688,0.0529,0.672,144.282,208413
0UlO1NyR7vm3f8oRfSFoNn,6,0,4,0.0254,0.731,0.851,2.29e-06,0.162,-4.771,0.259,0.722,90.992,161375
07B0WDcGD4W9RZAmTWjXW9,11,0,4,0.0188,0.352,0.769,0.0,0.14,-4.66,0.166,0.297,76.901,283893
7aF5lIuLlXbpbiQVSGDJHh,0,1,4,0.234,0.871,0.94,2.68e-06,0.529,-3.706,0.0691,0.526,120.016,180376
6J64NE5Ip9QQ8pn0ibtQlK,0,1,4,0.064,0.918,0.935,0.526,0.0513,-5.757,0.183,0.322,126.819,230919
4pNLeB8BlAHexKQafo6z1Z,11,0,4,0.0462,0.515,0.88,0.0,0.638,-5.975,0.346,0.523,89.28,198875
6YESJgKDiSQ4oYW50GRHlY,6,1,4,0.179,0.694,0.943,0.00337,0.0797,-2.083,0.255,0.666,90.019,289010
7lqxSZ3J8ruav0r3J1di3t,7,0,4,0.0125,0.664,0.732,0.0674,0.18,-9.494,0.0656,0.76,93.869,341985
3KLw9poMK41dDWMEOzLdv9,9,0,4,0.0586,0.736,0.777,5.08e-05,0.0787,-5.362,0.107,0.823,100.027,240027
6C4bcUybXFxib1G9FgAoTK,1,0,4,0.756,0.585,0.661,0.0,0.167,-4.001,0.353,0.946,85.578,136705
4VVxTs9FBtPo1D16tBhkOi,8,1,4,0.0774,0.758,0.886,0.000101,0.0849,-2.66,0.0463,0.43,160.048,184000
1hU1FnOgk2vAZxrGeZWbxm,7,1,4,0.0167,0.438,0.872,0.0,0.249,-4.95,0.414,0.478,74.989,311215
3OjJMwvtK6nR5WqRcIDVnt,1,1,4,0.252,0.609,0.794,0.0,0.0474,-3.804,0.339,0.697,100.644,271387
4gdPMY7EQCI8C0NLop9rNY,5,1,4,0.0173,0.778,0.88,0.117,0.166,-3.743,0.0623,0.836,123.061,271373
6Z9OfwW2W30AgdfdkXCzvl,11,0,4,0.0215,0.693,0.85,0.00266,0.192,-3.436,0.0405,0.237,98.09,220421
17uvWpDZAA5LR1elUY5XhO,6,0,4,0.0101,0.601,0.799,1.72e-06,0.356,-5.353,0.476,0.539,82.063,228837
4QEHEd0tQtGMnRQN6Vft2K,1,1,4,0.565,0.802,0.54,0.0,0.112,-8.213,0.396,0.68,119.983,291723
4tcnZpCfZE3enHcNcwXk9H,3,0,4,0.522,0.667,0.578,0.0,0.333,-10.455,0.295,0.696,92.063,160435
0sJjczyFJ0k17Pf1m1gFi1,1,1,4,0.0267,0.739,0.55,0.00372,0.0807,-10.025,0.145,0.239,191.986,240000
3icXHwT82TfvXGryxzQXGG,5,0,4,0.488,0.386,0.74,6.74e-05,0.0789,-8.878,0.377,0.168,90.88,288227
0hi23ya9m00FiBJIaS9HwL,1,1,4,0.0574,0.768,0.616,0.0,0.196,-6.198,0.0826,0.139,108.024,143360
4gRzNjaXifj0GHx1oelBxI,7,1,4,0.0211,0.683,0.897,0.0208,0.156,-2.665,0.179,0.697,128.002,250312
0nyDOvajTCoHweYqITpLMn,1,1,4,0.0187,0.849,0.393,7.19e-05,0.111,-7.412,0.0754,0.39,145.084,105931
1kTKuCqV0y1AHxfpbVCh1o,5,0,4,0.226,0.571,0.917,0.0,0.497,-5.256,0.398,0.613,179.098,242877
3sX05fSX9o1JzUcwVWq4hD,2,0,4,0.535,0.455,0.551,0.0,0.457,-10.76,0.376,0.424,191.991,290490
14rDddbgbR4FSMICKO1Rce,7,1,4,0.217,0.223,0.963,0.00343,0.0399,-3.307,0.263,0.622,196.492,198867
46wlG8nLQ5sOhdPoOrxGkM,1,1,4,0.154,0.65,0.891,0.0,0.295,-6.42,0.424,0.197,93.387,222128
0jjQfdsqMDBbGtcQSRhF5A,0,1,4,0.0405,0.854,0.648,0.0,0.18,-6.944,0.0913,0.5,91.99,221760
1TWgsgYydeLqsaKBmC3IH9,11,1,4,0.456,0.795,0.634,0.0,0.155,-7.607,0.385,0.546,92.559,156108
1pvCyI1jv8QraHYK6GBCFc,1,1,4,0.024,0.7,0.458,9.53e-06,0.255,-10.859,0.191,0.386,75.026,204800
0KNZW4uphPVpuWnv20ugcs,10,1,4,0.0295,0.538,0.935,0.845,0.215,-3.424,0.0733,0.112,182.047,142418
4VWktxFedF26UsXCRFaxEy,7,1,4,0.0707,0.836,0.84,0.0,0.0871,-6.577,0.336,0.477,125.009,220800
1YIe5pWex5cwyuYZqbucks,2,1,4,0.0841,0.624,0.676,0.0,0.889,-9.297,0.27,0.321,85.857,208842
2B2yqAjdCJTH7P8qifDGI7,3,1,4,0.0437,0.68,0.9,0.0,0.113,-4.475,0.351,0.443,84.057,232009
3AIG5HNSypD2kHcOUOBdh9,2,1,4,0.497,0.725,0.589,0.0,0.214,-8.767,0.433,0.717,130.101,242416
2XXrSZBE559CjGIO46ThD3,4,1,4,0.00524,0.215,0.7,0.811,0.192,-8.768,0.0412,0.233,160.015,598000
6F4Rj6sllNG7kmF1g56E7S,1,1,4,9.42e-06,0.434,0.688,0.637,0.135,-9.926,0.0416,0.519,140.997,192653
0xjkjlSouvIL3gUWoFcDf4,2,1,4,0.0113,0.727,0.671,0.843,0.073,-11.61,0.0745,0.139,94.974,337612
1Ef6P8jArwlxV4dwKlIYfT,11,1,4,0.02,0.427,0.812,0.00388,0.15,-9.185,0.354,0.479,170.087,243594
2oeYSYAH4A1mB6oWh2KAXn,5,0,4,0.752,0.743,0.293,0.0,0.312,-18.132,0.946,0.771,107.853,52223
17INnijBUmq0KOrWXjtBzp,6,0,4,0.101,0.892,0.658,1.63e-06,0.34,-5.58,0.11,0.73,100.058,155472
4RxCuXS8Z72cU6gQmg9lKZ,8,1,4,0.373,0.524,0.831,0.011,0.141,-9.067,0.867,0.41,168.524,102406
33AfYCpyXYCNxhboztDv47,5,0,4,0.4,0.74,0.71,0.0,0.14,-6.854,0.0495,0.546,98.019,178776
6MQTSLJMu4acHFSbaPBVY0,11,1,4,0.169,0.752,0.868,0.0,0.262,-4.314,0.126,0.64,115.025,165913
1cGmFQQ2YtFFeRDZdDPvR8,6,1,4,0.0779,0.655,0.825,0.0,0.137,-4.891,0.0383,0.579,110.065,176864
2F8TzuTrB9w3iWzC5alU0c,7,1,4,0.0655,0.555,0.731,0.0437,0.079,-6.094,0.0338,0.109,124.966,185280
3hbD9LWwKS3BLXz8imubOq,1,1,4,0.389,0.68,0.736,9.19e-06,0.0879,-4.258,0.051,0.223,100.024,189750
3KKrA8p6gzpYC44JmThaEq,7,0,4,0.0865,0.688,0.693,0.0,0.272,-5.287,0.0476,0.473,114.051,174051
61VEcQZQZUF4o7QgXsOFjB,8,1,4,0.0744,0.655,0.811,0.0,0.137,-5.131,0.0545,0.313,113.935,180650
2p6U0PmCLvSEIuGMdfKVd2,11,1,4,0.0636,0.438,0.785,0.0,0.331,-5.482,0.254,0.326,79.81,196700
4nRBOpjv1rbPp7ngaTWeTG,6,1,4,0.0183,0.721,0.813,0.000567,0.389,-5.278,0.0721,0.302,125.988,179500
5j7EWOABg2RqWt6pDqzHZm,7,1,4,0.0129,0.602,0.769,4.16e-05,0.321,-5.441,0.0693,0.471,163.917,203916
6jzUBzORSp2h5l733N65UO,6,1,4,0.00794,0.692,0.674,0.712,0.282,-7.669,0.0335,0.199,112.009,330080
