id,name,popularity,genre,album,artists,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms
6Jwq0BneOY7cRW5SN3wWXX,Brutal Ardour (Variation On 'The Canon In D Major' By Johann Pachelbel) - Remastered 2004,25,ambient,Discreet Music,Brian Eno,2,1,4,0.939,0.156,0.204,0.489,0.415,-15.991,0.0367,0.0355,82.643,493520
4kYoZAi6P7yXNM1Bjbf4ST,Humectez La Mouture,31,ambient,And Their Refinement of the Decline,Stars Of The Lid,4,1,4,0.983,0.132,0.0371,0.724,0.094,-22.99,0.0355,0.0343,67.874,331107
4TzRObrwZ4eDjdrXlNgJyR,Small Memory,52,ambient,Insides,Jon Hopkins,1,1,0,0.993,0.0,0.00834,0.936,0.195,-23.201,0.0,0.0,0.0,100947
25N6tLYS1uFJ3c5lsXV3y1,In the Fog II,29,ambient,"Ravedeath, 1972",Tim Hecker,5,0,4,0.606,0.281,0.477,0.803,0.114,-8.921,0.0357,0.034,120.506,361067
4v0uDm60hHbSSP2Zt4ZBpy,First Light,27,ambient,Different Colours,Marconi Union,5,0,3,0.688,0.127,0.334,0.925,0.0794,-14.519,0.0319,0.0343,149.685,456987
1xeCkQqQSs9Q2IICcVgZvE,Valtari,31,ambient,Valtari,Sigur Rós,9,0,4,0.727,0.191,0.442,0.903,0.107,-10.707,0.0329,0.0393,112.739,498653
4ljGKScI7UQGXCq6nFRAlM,This Kind of Life Keeps Breaking Your Heart,27,ambient,Maybe They Will Sing for Us Tomorrow,Hammock,2,1,3,0.806,0.172,0.278,0.94,0.0739,-16.292,0.0416,0.0365,125.757,346893
5USpLLZcw5sByEhiIpUQS4,Business Car Park 9,12,ambient,Music for Real Airports,The Black Dog,8,0,4,0.141,0.66,0.28,0.833,0.0963,-20.885,0.0347,0.0634,110.001,309413
7m2iqOIBuCT0XvMkv4wYNv,"Requiem for Dying Mothers, Pt. 2",39,ambient,The Tired Sounds of Stars of the Lid,Stars Of The Lid,10,1,3,0.11,0.068,0.133,0.828,0.0932,-25.302,0.049,0.0342,75.012,457147
3RAbifn17i8GrRv3LcrJPL,Anagram,34,ambient,D.I.Y.,Dousk,10,0,4,0.0704,0.699,0.549,0.826,0.314,-15.922,0.0478,0.218,110.001,284667
1zMIe9dDMpCuX60A61JSEk,Fordlândia,32,ambient,Fordlândia,Jóhann Jóhannsson,10,1,4,0.285,0.0864,0.202,0.83,0.123,-17.497,0.0375,0.0364,85.338,822906
6dCbwXWlYE3cpgYg4srGN9,L'ivresse des Profondeurs,16,ambient,"Fahrenheit Project, Pt. 1",Jaia,11,1,4,0.161,0.54,0.444,0.92,0.157,-16.585,0.0334,0.155,107.021,386280
6hnw5zpjO3n8YjVEXUBsEE,A Forgotten Birthday,9,ambient,A Long Way to Fall,Ulrich Schnauss,0,0,3,0.0504,0.169,0.84,0.924,0.108,-9.082,0.0398,0.213,167.956,421813
45p0MAVey0dnjZXo8kMUzh,Featherstone,60,ambient,Woodland - EP,The Paper Kites,8,1,4,0.868,0.803,0.373,0.0266,0.104,-13.692,0.0367,0.636,124.921,229627
3Si7AD6cKjAwOVvC3FdnDu,South Tree,35,ambient,Unleft,Helios,3,0,3,0.824,0.35,0.231,0.893,0.101,-14.969,0.0339,0.0373,92.565,243470
34cniwFjkU4O7SZKUxW56h,Time,14,ambient,The Best of The American Dollar,The American Dollar,3,1,4,0.0402,0.393,0.382,0.949,0.145,-11.33,0.0266,0.0762,152.07,313413
6nZ4G9LaQquASmmMPiw4WQ,Ill Flower,25,ambient,Lifeforms,The Future Sound Of London,0,0,4,0.629,0.199,0.298,0.132,0.33,-22.421,0.0626,0.0728,116.612,204800
2XSmMq0Ugwg6wYCsrlFr3H,What Do You Go Home To?,34,ambient,All of a Sudden I Miss Everyone,Explosions In The Sky,7,1,3,0.974,0.169,0.287,0.911,0.102,-12.085,0.0313,0.0301,85.997,299827
39Vv6OSuSBdb6VWohUbkhK,South,23,ambient,"EPs, Singles and Remixes",Hammock,0,1,1,0.961,0.0737,0.164,0.882,0.0763,-16.567,0.0483,0.0311,77.33,407450
2srdhSDmYfjaYVCSOjC56I,12:18,8,ambient,76:14,Global Communication,8,0,4,0.894,0.167,0.324,0.926,0.092,-15.677,0.0391,0.0312,112.641,738107
1YjAkPwLAfOqRsTt971xID,From Home,34,ambient,Past Is Prologue,Tycho,3,0,4,0.0138,0.574,0.429,0.873,0.313,-10.502,0.0392,0.0625,82.003,391653
02Xgw6IdNV1fxbhFFxfnCC,Corvus Mysterium,22,ambient,Songs of Gods and Demons,Lustmord,0,0,4,0.631,0.156,0.338,0.903,0.106,-18.908,0.0479,0.0392,133.684,982455
5Dm6JYHlzbueV8XrsIQEDp,Auto Rock,45,ambient,Mr. Beast,Mogwai,10,0,4,0.871,0.462,0.45,0.959,0.0897,-9.547,0.0355,0.19,120.019,260600
0BSJ1iQEmGibLCPMHGtdo7,Lost In Thought,49,ambient,Opalescent,Jon Hopkins,1,1,4,0.636,0.62,0.318,0.879,0.118,-15.88,0.0399,0.2,150.379,376733
08PetOZf03tZyFxXJB3F5R,In the Air II,24,ambient,"Ravedeath, 1972",Tim Hecker,8,0,3,0.0404,0.0598,0.425,0.843,0.201,-9.701,0.0447,0.0625,64.075,247707
2UKYMN7VnsQo40n0qCt6Sa,Porcelain,45,ambient;ambient;electronic;electronic,Play & Play: B Sides,Moby,0,0,4,0.0014,0.297,0.637,0.18,0.247,-7.926,0.0336,0.332,94.73,241173
29Ty3LznXDPiuf4Q681MEI,Happiness,44,ambient,Riceboy Sleeps,Jónsi;Alex Somers,7,1,3,0.866,0.0637,0.249,0.974,0.093,-16.187,0.0429,0.0372,67.693,560653
7Jd0MqZq15T4pDWts2G6Yl,Emerald and Stone,61,ambient,Small Craft On A Milk Sea,Brian Eno;Jon Hopkins;Leo Abrahams,11,1,4,0.987,0.324,0.0379,0.907,0.0756,-25.247,0.0554,0.0383,120.169,132307
1UNKCRymJozC37EbPtsq09,Menu,39,ambient,Limbo (Original Videogame Soundtrack),Martin Stig Andersen,2,0,4,0.916,0.156,0.0448,0.914,0.0965,-31.912,0.0523,0.0866,139.544,190106
4QAslghrKrs38Fj7C81nuP,Song for Motion,18,ambient,Song for Motion,Lowlakes,0,1,4,0.912,0.441,0.311,0.882,0.0718,-11.638,0.0285,0.0433,110.554,229162
4ny2iuBqP2HyMkcCJWui34,Dissolving Time,40,ambient,Ephemeris,H.U.V.A. Network,7,1,3,0.0111,0.502,0.451,0.83,0.066,-14.885,0.0387,0.191,90.001,408615
76XTmEvba0YXch005B6NPw,Broken,36,ambient,Broadchurch (Music From The Original TV Series),Ólafur Arnalds,4,0,5,0.741,0.147,0.0147,0.784,0.096,-21.126,0.0457,0.0293,75.393,259279
5gC2pvnOw8ZMuGHBBMZZv0,Sé lest,32,ambient,Takk...,Sigur Rós,0,1,3,0.893,0.226,0.336,0.89,0.621,-15.204,0.0456,0.0795,74.556,520467
4ATmrrl62WO59u6kihcS6U,Sickbay,32,ambient,First Narrows,Loscil,8,0,4,0.853,0.556,0.51,0.947,0.096,-19.921,0.0418,0.285,122.007,373320
40WXdZDdjnEIMiQynWYF8U,Move,32,ambient,All We Grow,S. Carey,7,1,4,0.979,0.375,0.225,0.579,0.0871,-15.091,0.0304,0.0389,97.11,187293
1t9Yh3MaABL3wRv19rGYIJ,Matta - Remastered 2005,38,ambient,Apollo,Brian Eno,8,0,4,0.963,0.172,0.0571,0.898,0.294,-36.058,0.0419,0.133,115.773,259693
0LfRVw2aFyi3wqYcRjFZpx,"Broken Harbors, Pt. 2",28,ambient,The Tired Sounds of Stars of the Lid,Stars Of The Lid,8,1,4,0.928,0.164,0.00522,0.865,0.11,-33.134,0.0414,0.0257,67.328,407053
1xPec5BN0Zxv77zrWKq43S,The Son of Flynn,57,ambient;ambient;electronic;electronic,TRON: Legacy,Daft Punk,0,0,4,0.901,0.543,0.775,0.902,0.258,-17.616,0.052,0.0222,106.018,95227
1QUiA9aecDOOnf32A9ZrtW,Untitled #3 - Samskeyti,54,ambient,( ),Sigur Rós,3,1,4,0.818,0.114,0.198,0.917,0.108,-14.357,0.0313,0.0378,89.535,393427
7FR8DdPrRieZexZQaGDRWU,Nine,29,ambient,Amber,Autechre,8,0,4,0.978,0.352,0.151,0.814,0.109,-18.049,0.0338,0.0701,166.634,220200
3mKB8BUg6JIXlNChQXQQNR,Moon Fever,42,ambient,Le voyage dans la lune,Air,6,1,4,0.984,0.358,0.137,0.838,0.096,-21.043,0.0387,0.0822,120.107,214258
41RiTUEXw8uoCtLd8pcHVy,In Dark Trees - 2004 Digital Remaster,36,ambient,Another Green World,Brian Eno,6,0,4,0.52,0.651,0.379,0.796,0.0759,-15.299,0.0538,0.373,169.614,151573
0ba6auWc3836ta3iuS06H7,Cloak,24,ambient,The Magic Place,Julianna Barwick,6,1,3,0.978,0.181,0.242,0.914,0.104,-17.884,0.0508,0.0361,65.817,245400
40e7opfS8OSw6FZc8zqCNn,Something Other Than Remaining,22,ambient,Chasing After Shadows... Living With the Ghosts (Deluxe Edition),Hammock,5,1,4,0.62,0.172,0.315,0.94,0.125,-14.976,0.041,0.106,119.085,190667
1gWxDGHfmvEckDxZSjADkk,Indigo Room,31,ambient,Distances,H.U.V.A. Network,3,0,4,0.153,0.557,0.502,0.748,0.0883,-14.971,0.0447,0.42,172.042,408920
6TQqJJ5msBi7JwZs3ZLgTy,Distance,19,ambient,Unleft,Helios,0,1,4,0.671,0.584,0.38,0.55,0.139,-13.53,0.0413,0.117,99.984,268832
6VuXB4kcwQaLxDeXOs1Nyi,This Place Is a Shelter,47,ambient,Living Room Songs,Ólafur Arnalds,10,1,4,0.986,0.192,0.0777,0.916,0.0485,-19.26,0.038,0.154,87.354,138360
7yqKXk9XNLMmPahxpK8pAo,Tippy's Demise,31,ambient,And Their Refinement of the Decline,Stars Of The Lid,3,0,4,0.777,0.103,0.131,0.877,0.147,-18.701,0.0434,0.0273,91.304,498760
5JtTSaH8W6UVqViPgpcqTq,Rachel's Song,54,ambient,Blade Runner (Music From The Original Soundtrack),Vangelis,2,0,4,0.712,0.377,0.238,0.922,0.117,-19.388,0.0305,0.0722,58.722,288000
5EQJwmqtxNMTYN3Spr8NU3,Lay In A Shimmer,35,ambient;ambient;electronic;electronic,Black Noise,Pantha Du Prince,0,1,4,0.000815,0.663,0.639,0.836,0.518,-12.28,0.0425,0.067,124.015,397867
0yQPpUq5BJyqah5m2Q5Stt,Hoppípolla,49,ambient;ambient;ambient;ambient;ambient;ambient;chill;chill;chill;chill;chill;chill;piano;piano;piano;piano;piano;piano;rainy-day;rainy-day;rainy-day;rainy-day;rainy-day;rainy-day;sleep;sleep;sleep;sleep;sleep;sleep;study;study;study;study;study;study,Takk...,Sigur Rós,11,1,4,0.0302,0.316,0.684,0.215,0.219,-6.447,0.0327,0.175,139.863,268707
5R8sdsSEMTHnBpHHcMdBC1,Cendre,18,ambient,Cendre,Ryuichi Sakamoto;Fennesz,8,0,3,0.967,0.251,0.106,0.92,0.157,-26.604,0.0359,0.0748,80.918,189587
733HfxGRgXAYGtKjd4NEqd,Circles Of Motion,27,ambient,Movements,Solar Fields,4,1,4,0.0197,0.132,0.299,0.7,0.102,-17.453,0.0429,0.0346,89.266,582750
743xmZCB1e1XVOYkuTBAjl,In Heaven (Instrumental),14,ambient,Ayres (Instrumental Version),Helios,5,0,4,0.977,0.704,0.203,0.923,0.66,-20.312,0.0444,0.271,134.013,237096
5z0QLEpkbUh00SevSuYxOh,Divine Moments Of Truth,42,ambient;ambient;psych-rock;psych-rock,Are You Shpongled?,Shpongle,6,1,3,0.0194,0.447,0.704,0.612,0.319,-8.83,0.0722,0.276,90.82,620333
03YNTeueMWYntPMdgsrynT,He's Running Through My Eyes,22,ambient,Loud City Song,Julia Holter,8,0,4,0.93,0.311,0.0988,0.00195,0.0998,-16.406,0.0378,0.142,120.368,138600
4cK52WJ9gD5M3VrJoZvhaN,Hi Scores,33,ambient,Hi Scores,Boards of Canada,5,0,5,0.65,0.458,0.709,0.953,0.112,-14.342,0.0434,0.0983,196.142,297347
2UKkLqST2xWpK8n1b0Xr5Z,Return To Innocence,64,ambient;ambient;new-age;new-age;world-music;world-music,The Cross Of Changes,Enigma,10,1,4,0.119,0.476,0.584,0.0,0.274,-12.357,0.038,0.417,88.026,255467
6jJsblcyTZDx1AGVik3VEb,Horse,28,ambient,Small Craft On A Milk Sea,Brian Eno;Jon Hopkins;Leo Abrahams,2,1,4,0.00167,0.508,0.713,0.902,0.0898,-9.089,0.0331,0.0828,170.0,181533
6qTmdGhxA6z9m20ZkjqY89,Replica,32,ambient,Replica,Oneohtrix Point Never,3,1,4,0.443,0.213,0.24,0.336,0.0496,-13.011,0.0354,0.28,82.655,275814
3drn6pj5Q1vfpyFhOI9by8,Every Day a Story - Original Mix,30,ambient,The Facts and the Dreams,Fragile State,11,1,4,0.0469,0.595,0.453,0.791,0.093,-13.447,0.0296,0.68,88.008,338880
07eGxuz8bL6QMsRqEe1Adu,Svefn-g-englar,59,ambient,Ágætis byrjun,Sigur Rós,9,1,5,0.557,0.2,0.466,0.702,0.108,-12.298,0.0486,0.0572,136.913,606850
1deyspHwRUXonRoBZ8eSCZ,おジャ魔女カーニバル!!,46,anime,カバ☆リス,茜屋 日海夏;若井 友希;久保田 未夢,0,0,4,0.0259,0.669,0.953,0.176,0.064,-2.679,0.0273,0.88,148.037,213080
15xAhGHkFLlRxLF3DTSF4n,Advance Angelic Doll,3,anime,ハッカドール ハッカソング4号,ハッカドール4号(上田麗奈),5,1,4,0.234,0.533,0.994,0.0438,0.0615,-1.977,0.152,0.727,168.947,196293
5Ny7D44VTfHWVToSOFIFLI,storia,23,anime,The Best Blue,Kalafina,7,1,3,0.109,0.537,0.56,3.48e-06,0.245,-6.547,0.0285,0.378,110.98,217267
78YY56gQBJT8XTT9yHD4AC,ツナガルオモイ,21,anime,Tsunagaru Omoi,Eir Aoi,2,1,4,4.24e-05,0.382,0.91,0.00273,0.36,-3.526,0.0497,0.717,179.961,264053
0FqLT2X6s4mpjcKhixK7tw,Fallen-TV edit- - TV Edit,13,anime,Fallen (TV Edit),EGOIST,10,0,4,0.000373,0.302,0.962,0.0107,0.164,-4.084,0.402,0.279,96.072,92613
08isCBTHtlCpbeMDxynzSQ,×× in the dark,19,anime,Dance with Devils (ユニットシングル3 南那城メィジ vs 棗坂シキ),南那城メィジ(CV.木村昴);棗坂シキ(CV.平川大輔),0,1,4,0.0119,0.539,0.866,0.0,0.407,-4.128,0.0634,0.638,134.978,282133
33AInVX6anpJritiYrM0ZC,signs 〜朔月一夜〜,13,anime,signs 〜朔月一夜〜,栗林みな実,8,0,3,0.0927,0.445,0.876,1.64e-06,0.105,-5.041,0.0501,0.489,89.985,260213
3Y5ll5IH3ZmnjZR6wqtM5d,茜さす,36,anime,Akane Sasu / Everlasting Snow - EP,Aimer,6,1,4,0.0726,0.412,0.692,0.0,0.335,-4.119,0.033,0.366,73.988,330253
7fhDqs8q2M2IR3CepbK2oX,Snow Falling - 2012 Christmas Live Version,5,anime,Alleluia,Kalafina,5,1,3,0.943,0.261,0.147,0.0,0.682,-12.485,0.0402,0.0839,63.723,319640
7aZDLCAqie3RYzCrBFXOJL,Period,57,anime;anime;j-pop;j-pop,Chemistry 2001-2011,CHEMISTRY,1,0,4,0.00487,0.385,0.912,1.11e-05,0.0926,-4.198,0.105,0.312,127.038,215040
1IBPToaEjVc6k8m89lWfpM,ステラ・ドライブ,9,anime,"Wake Up, Best!MEMORIAL (Vol.3)",七瀬佳乃(CV:青山吉能),6,1,4,0.16,0.615,0.96,3.08e-05,0.507,-4.342,0.0645,0.605,134.008,246520
1hSPCt4SA2kws1DYl8hKwn,SIX SAME FACES 〜今夜は最高!!!!!!〜 - カラ松 ver.,22,anime,SIX SAME FACES 〜今夜は最高!!!!!!〜,VOICE by イヤミ(cv.鈴村健一);おそ松 (cv.櫻井孝宏);カラ松(cv.中村悠一);チョロ松(cv.神谷浩史);一松(cv.福山 潤);十四松 (cv.小野大輔);トド松 (cv.入野自由),0,1,4,0.197,0.683,0.976,0.0,0.334,-4.201,0.178,0.508,128.085,226507
1VjfxCygjqEZ7Cy7jYawTD,Wake Up! My Heart!!,11,anime,W,Wataru Hatano,11,0,4,0.0102,0.451,0.946,0.0,0.433,-2.382,0.0475,0.507,153.968,228840
3gBL59nD75jhhFG8XhvnsO,Freesia,38,anime,Freesia,Uru,9,1,4,0.582,0.436,0.633,0.0,0.106,-5.287,0.0301,0.313,147.882,335400
6OrdmZ00yMl2zCuVkIOa6N,Nornir (RADIO ONSEN EUTOPIA),27,anime,RADIO ONSEN EUTOPIA,YAKUSHIMARU Etsuko,2,0,4,0.37,0.44,0.821,5.14e-05,0.341,-4.879,0.082,0.355,170.116,424589
5TauZYNygOf7NIU0m6lo03,Boyfriend,1,anime,RainBow×RainBow,Prism☆Box,4,1,4,0.0543,0.631,0.884,2.49e-06,0.395,-4.166,0.178,0.778,190.045,262853
0tiAguimzeyYzmcdCQxMOQ,SIX SAME FACES 〜今夜は最高!!!!!!〜 - チョロ松 ver.,20,anime,SIX SAME FACES 〜今夜は最高!!!!!!〜,VOICE by イヤミ(cv.鈴村健一);おそ松 (cv.櫻井孝宏);カラ松(cv.中村悠一);チョロ松(cv.神谷浩史);一松(cv.福山 潤);十四松 (cv.小野大輔);トド松 (cv.入野自由),0,1,4,0.2,0.721,0.986,0.0,0.329,-3.735,0.257,0.397,128.064,226493
2gjS4IldZTcJOntzMW6oh8,世界は恋に落ちている,58,anime,Sekai Ha i Ni Michiteiru,CHiCO with HoneyWorks,7,1,4,0.0118,0.627,0.883,0.0,0.0972,-4.62,0.0486,0.467,130.062,311720
1IJ5c9E56EjFVAmRI619jH,Wingless Diver,7,anime,Early Days,Mashiro Ayano,11,1,4,0.00272,0.554,0.863,0.0,0.124,-3.041,0.0462,0.545,135.079,263373
7rJMGiBP7bBwHlYSHiSGan,よってS.O.S,15,anime,「這いよれ!ニャル子さんW」エンディングソングシリーズ1,RAMMに這いよるニャル子さん,3,1,4,0.0749,0.736,0.961,0.476,0.0677,-1.836,0.0299,0.913,128.018,221733
701fzHL7JgevGRFK80zfp3,ドリームパレード,21,anime,ドリームパレード,i☆Ris,3,1,4,0.0121,0.504,0.977,0.000137,0.358,-0.791,0.0916,0.822,172.016,232827
2EhJXseGLzcHxQsWQm2WsX,Lirica,10,anime,Storia,Kalafina,7,0,4,0.22,0.508,0.625,0.00122,0.256,-9.144,0.0509,0.276,120.028,319720
1Up0bz7dgSLbPJflcUJPaS,ハッカドールヒーローの歌,3,anime,ハッカドール ハッカソング1号,ハッカドール1号(高木美佑),9,1,4,0.403,0.618,0.967,0.0,0.287,-1.557,0.0587,0.884,155.021,173453
4uCoquRyDk43aEvJE3wcdY,ずっとも!Zoo,1,anime,キラキランウェイ☆,Prism☆Box,9,1,4,0.395,0.75,0.911,7e-06,0.481,-2.072,0.155,0.754,153.018,265693
5FcQf8oBa5t6IoNcNUHLoH,Akatsuki Ga Sugirumade,9,anime,Oversky,Luna Haruna,3,1,4,0.323,0.435,0.444,4.03e-05,0.364,-6.054,0.0282,0.298,77.995,358787
36llL3QYp31zTQjBcuV12b,You May Dream,25,anime,You May Dream,Lisp,11,1,4,0.217,0.516,0.945,0.00061,0.114,-2.266,0.0727,0.662,156.011,226467
64leWKgrhW8rrcjcTvp4ye,Brave Freak Out,24,anime,Brave Freak Out - EP,LiSA,4,0,4,0.0167,0.555,0.992,8.87e-06,0.322,-1.752,0.249,0.284,100.009,255760
3kmUekULZGmKcMUSyH7CSM,"奏(かなで) - ARENA TOUR '07 ""W-ARENA""",45,anime,"スキマスイッチ ARENA TOUR '07 ""W-ARENA"" (Live)",Sukima Switch,8,1,4,0.298,0.435,0.771,9.57e-06,0.655,-8.026,0.044,0.311,145.876,382667
7FdFDpy8CmDoZlj3CTQLNm,seventh heaven,17,anime,The Best Blue,Kalafina,2,0,4,0.587,0.0896,0.305,8.68e-06,0.121,-11.114,0.0323,0.0492,70.985,373120
3eNgyqSVFHmwXovqvtMSZt,"One more time, One more chance - Live",4,anime,WITH STRINGS (Live),Masayoshi Yamazaki,11,0,4,0.679,0.478,0.513,0.0,0.26,-8.397,0.0402,0.266,136.806,347840
4OgKn9pskBDx7KRv2q3Wb3,はじまりの日に - Overture,5,anime,W,Wataru Hatano,2,1,4,0.924,0.119,0.389,0.434,0.0942,-9.395,0.0348,0.0831,92.971,67507
3o6d5aPjVVoiYOUfWbv5fG,Love The Music,1,anime,Love The Music,Lisp;ダン(C.V.小林ゆう),7,1,4,0.256,0.486,0.964,0.000693,0.228,-2.882,0.287,0.606,156.982,272560
3xTn8xDEeApsbNqdxQG2aM,Regain Brave,8,anime,"Wake Up, Best!MEMORIAL (Vol.2)",木高ゆみ(CV.高木美佑),9,1,4,0.018,0.657,0.941,0.0,0.356,-2.636,0.0468,0.503,132.978,253200
0DwgLc3l2O3ZEX9bWDUg0E,infinity beyond,6,anime,Infinity Beyond,Mashiro Ayano,4,0,4,0.00877,0.457,0.942,1.19e-06,0.19,-3.198,0.112,0.373,174.01,248360
3Ok4zuAk4GgMC15VYQNmJt,Extra terrestrial Biological Entities,29,anime,Extra Terrestrial Biological Entities,EGOIST,1,1,4,0.0257,0.621,0.834,1.36e-05,0.282,-7.405,0.0597,0.569,139.981,339107
3wO7GcDGpTSTeld0a3cL5M,Ring Your Bell - With Strings Version,15,anime,Winter Acoustic: Kalafina with Strings,Kalafina,11,1,4,0.835,0.211,0.322,0.0,0.0953,-7.33,0.0336,0.102,75.512,370493
52JKnuscteiBO6ZuXl9umX,My Bright...,16,anime,Th!s !s i☆Ris!!,i☆Ris,6,0,4,0.00332,0.416,0.901,0.0,0.317,-2.713,0.109,0.72,90.376,227693
5iHVOHtS04MSPZ396j7hK5,"Key - Bring It on, My Destiny",39,anime,Montage,Lenny code fiction,8,1,4,0.00135,0.419,0.981,0.0,0.273,-3.894,0.117,0.579,180.059,242813
5jCUbYzrTSVlNdhZgiguWF,Seven Deadly Sins,56,anime;anime;j-rock;j-rock,The World's on Fire,MAN WITH A MISSION,8,0,3,0.00497,0.371,0.967,0.0,0.223,-1.199,0.15,0.345,142.909,207000
5kBOGJfg82pdma5FGbh3yE,Last Proof,41,anime,「劇場版トリニティセブン」主題歌「Last Proof」,ZAQ,8,0,4,0.000841,0.545,0.914,0.0,0.0423,-2.871,0.0787,0.61,97.972,281427
1UUHZEZLRkeM9ocX4x2bix,Best Friend - Live ver.,1,anime,TAKE OFF!,Prizmmy☆,9,1,4,0.589,0.623,0.807,0.0,0.833,-6.775,0.0416,0.461,90.006,271187
2YeuaPCbWu4DQINiJRxVSR,Addicted,16,anime,sirius,Eir Aoi,0,1,4,0.000151,0.447,0.965,6.25e-05,0.334,-4.51,0.0986,0.552,162.069,210027
30zu4o628KVJE2l8DgGJYb,Q&A リサイタル!,42,anime,Haruka Tomatsu Best Selection Sunshine,Haruka Tomatsu,7,1,4,0.0944,0.477,0.976,3.68e-06,0.335,-1.071,0.125,0.873,182.071,290653
1T7U0Fss1MN4r67Gyrbxyu,徒然モノクローム,16,anime,Fab List Two (Remastered 2019),Fujifabric,8,1,4,0.000558,0.485,0.881,0.00606,0.0662,-4.407,0.0408,0.621,150.966,305933
6aKLChgzYMZrRCsMK1Hf91,Kimi Ga Hikari Ni Kaeteiku,23,anime,Seventh Heaven,Kalafina,1,0,4,0.676,0.272,0.408,0.0,0.0641,-8.124,0.0325,0.0584,137.392,282720
5hpNJwcAi6NphjXA76R1Lf,Dance Away,3,anime,Butterfly Effect,Prizmmy☆,2,1,4,0.0299,0.607,0.916,4.09e-06,0.0764,-4.508,0.138,0.332,137.044,301560
7uD3cE6aiSFKdJO30k2vbZ,Pride Kakumei,49,anime,Sekai Ha i Ni Michiteiru,CHiCO with HoneyWorks,1,0,4,0.00528,0.336,0.937,5.42e-05,0.314,-2.249,0.357,0.514,184.933,233267
1W4KrDyyDtz2dT8j77uJhJ,white feel 〜overture〜,3,anime,Early Days,Mashiro Ayano,8,1,4,0.792,0.446,0.419,0.435,0.344,-10.736,0.044,0.653,80.958,68560
3L6AKNglnFazp3MwcBcVot,もしも毎日がクリスマスだったら,7,anime,WONDERLAND TYPE-C,i☆Ris,0,1,4,0.0883,0.557,0.917,0.0245,0.146,-3.175,0.0449,0.467,142.089,204080
2yOdRORckjwtNa8sTq72qU,Hikari - unplugged,5,anime,Hikari (unplugged),Wataru Hatano,4,1,4,0.374,0.592,0.869,0.0,0.14,-4.324,0.0325,0.484,103.929,115384
2HL4VDoSDrY8VMRKjAtdHF,Summer day,1,anime,my Transform,Prizmmy☆,7,1,4,0.0746,0.662,0.983,0.0,0.0616,-2.262,0.155,0.589,156.948,290760
33TZA0KSH6Ny6LHBOHVOxF,Flower,29,anime,Montage,Lenny code fiction,8,1,4,0.000264,0.357,0.982,0.0,0.324,-3.573,0.132,0.724,182.976,224680
5avgWQxQ3ia5zuquF7kNx8,スイート・シュガー・タイミング,6,anime,楽園ディストピア (smileY inc. ver.),smileY inc.,5,0,4,0.238,0.61,0.762,0.00313,0.0898,-7.76,0.0366,0.688,103.017,251720
3uREGFSBnGZjDueSyhTSBk,Surprise Reprise,0,anime,Light In a Small Prism,Lisp,10,0,4,0.739,0.536,0.279,0.877,0.312,-12.537,0.15,0.207,99.961,153173
3TYHKvwbIwK3G8nHtMaXy0,極上スマイル,11,anime,極上スマイル,I-1 Club,0,0,4,0.125,0.608,0.97,5.76e-05,0.272,-2.394,0.0608,0.822,143.027,258293
4J0d05uG2sg8s78QZ9nlgM,Prelude,21,anime,Namae No Nai Kaibutsu,EGOIST,9,0,3,0.952,0.629,0.239,0.516,0.105,-14.608,0.0523,0.798,89.85,37800
6jZ2q0UARRlXcy0RE5GHPH,progressive,22,anime,Kalafina All Time Best 2008-2018,Kalafina,0,1,4,0.0137,0.484,0.906,1.77e-05,0.102,-4.432,0.0683,0.428,150.976,345027
4CVO4O0asEhsABjQPTZf84,Season,45,anime,At Film.,Alisa Takigawa,0,0,4,0.0372,0.405,0.952,1.36e-05,0.163,-2.933,0.19,0.333,159.067,275813
3EfNDAXf9D16g7fv2aRkrs,Aino Scenario,47,anime,Sekai Ha i Ni Michiteiru,CHiCO with HoneyWorks,11,0,4,0.00121,0.412,0.95,0.0,0.305,-3.487,0.12,0.475,179.984,258200
5vmBS4KRPUfob3dP74rBci,1000%SPARKING!,21,anime,カバ☆リス,Yu Serizawa;久保田 未夢;山北 早紀,5,1,4,0.00114,0.52,0.959,0.089,0.0719,-2.814,0.0412,0.729,179.944,261640
5UDS6m3Dw1LeGkDmV89NDV,WOO YEAH!,7,anime,"Wake Up, Best!MEMORIAL (Vol.3)",岡本未夕(CV:高木美佑),0,1,4,0.00916,0.606,0.971,3.49e-06,0.306,-2.412,0.0415,0.698,139.978,259893
2PPXNVaOwKlPNBoOY0HZ9A,Dolce,21,anime,Kalafina All Time Best 2008-2018,Kalafina,5,1,3,0.777,0.198,0.307,0.000115,0.0865,-11.558,0.0397,0.0387,138.448,171587
2xRkCJ1QO4sUeFug9r2kLu,リトル・チャレンジャー2015 - Team M ver.,3,anime,運命の女神,I-1 Club,1,1,4,0.00684,0.551,0.915,3.97e-06,0.211,-3.54,0.0535,0.606,144.966,240613
13tMTytIZWko9qB0ODF1bP,Belief,39,anime,Belief,May'n,11,0,4,0.000115,0.455,0.951,0.0,0.446,-4.147,0.121,0.382,103.686,247093
5eMvRVLuSPlWlRyI9Gokfc,Nijino Oto - Instrumental,6,anime,Nijino Oto,Eir Aoi,2,1,4,0.000336,0.394,0.731,0.725,0.124,-7.933,0.0294,0.149,83.995,290227
